country,product,quantity,price
NG,product-3729,217,10.02
ZA,product-3730,203,13.21
KE,product-3731,488,92.42
MA,product-3732,884,95.66
MA,product-3733,732,37.18
GH,product-3734,938,73.96
KE,product-3735,415,53.18
ZA,product-3736,651,42.59
MA,product-3737,52,7.21
GH,product-3738,20,93.76
ZA,product-3739,619,28.36
ZA,product-3740,587,83.83
NG,product-3741,487,80.16
GH,product-3742,887,97.24
KE,product-3743,629,56.68
NG,product-3744,465,61.60
NG,product-3745,447,76.21
MA,product-3746,813,28.23
NG,product-3747,318,60.59
NG,product-3748,788,92.99
MA,product-3749,692,64.32
MA,product-3750,595,71.67
MA,product-3751,711,33.91
GH,product-3752,307,99.60
KE,product-3753,413,1.69
ZA,product-3754,893,49.47
KE,product-3755,701,75.29
ZA,product-3756,255,2.26
ZA,product-3757,522,59.54
GH,product-3758,134,75.54
MA,product-3759,913,29.61
MA,product-3760,865,58.82
MA,product-3761,544,89.70
MA,product-3762,530,7.69
NG,product-3763,659,93.31
GH,product-3764,861,78.29
ZA,product-3765,998,1.35
KE,product-3766,498,25.58
MA,product-3767,614,54.50
MA,product-3768,591,59.34
GH,product-3769,582,42.06
ZA,product-3770,855,80.02
KE,product-3771,515,26.74
KE,product-3772,913,13.50
MA,product-3773,509,88.02
MA,product-3774,362,83.67
NG,product-3775,680,22.73
ZA,product-3776,697,71.03
KE,product-3777,168,16.19
KE,product-3778,569,45.57
MA,product-3779,871,62.87
NG,product-3780,895,43.28
ZA,product-3781,153,49.15
GH,product-3782,197,46.04
GH,product-3783,643,44.87
ZA,product-3784,883,29.32
NG,product-3785,663,90.42
NG,product-3786,128,17.87
ZA,product-3787,100,80.12
ZA,product-3788,141,83.57
NG,product-3789,492,99.08
MA,product-3790,978,35.56
MA,product-3791,134,6.38
NG,product-3792,78,61.30
NG,product-3793,466,73.19
GH,product-3794,171,55.34
GH,product-3795,486,14.73
GH,product-3796,991,51.97
NG,product-3797,53,37.20
MA,product-3798,471,55.68
GH,product-3799,714,96.20
GH,product-3800,440,79.98
ZA,product-3801,550,64.02
GH,product-3802,446,46.01
GH,product-3803,323,3.30
GH,product-3804,333,20.84
KE,product-3805,698,6.73
MA,product-3806,971,35.78
NG,product-3807,386,96.27
ZA,product-3808,586,10.43
MA,product-3809,999,32.76
KE,product-3810,822,91.04
KE,product-3811,260,76.20
NG,product-3812,503,55.07
GH,product-3813,788,58.47
NG,product-3814,485,0.36
NG,product-3815,293,44.11
ZA,product-3816,952,4.54
NG,product-3817,802,71.97
NG,product-3818,122,33.89
KE,product-3819,704,43.75
MA,product-3820,728,11.57
GH,product-3821,405,51.82
MA,product-3822,421,24.94
ZA,product-3823,489,14.87
KE,product-3824,505,6.34
KE,product-3825,622,69.10
ZA,product-3826,122,24.42
ZA,product-3827,219,46.91
NG,product-3828,347,69.16
GH,product-3829,178,47.22
MA,product-3830,35,55.15
GH,product-3831,59,54.41
ZA,product-3832,663,32.56
GH,product-3833,613,49.11
NG,product-3834,499,0.02
KE,product-3835,463,17.18
NG,product-3836,728,34.03
GH,product-3837,832,88.75
GH,product-3838,239,26.14
NG,product-3839,447,11.78
NG,product-3840,487,66.70
GH,product-3841,973,63.66
KE,product-3842,635,14.24
MA,product-3843,248,10.99
ZA,product-3844,284,22.99
MA,product-3845,737,97.87
KE,product-3846,890,22.22
GH,product-3847,109,25.67
GH,product-3848,366,6.89
ZA,product-3849,960,69.94
KE,product-3850,592,75.88
KE,product-3851,260,88.34
KE,product-3852,602,23.02
MA,product-3853,598,70.47
MA,product-3854,845,58.27
MA,product-3855,370,95.30
MA,product-3856,896,11.11
MA,product-3857,65,3.13
NG,product-3858,325,35.18
KE,product-3859,13,69.35
GH,product-3860,425,14.00
NG,product-3861,909,13.03
MA,product-3862,973,65.64
MA,product-3863,611,12.54
NG,product-3864,927,15.54
KE,product-3865,804,68.29
GH,product-3866,846,64.97
ZA,product-3867,599,12.06
MA,product-3868,711,52.45
GH,product-3869,444,58.26
KE,product-3870,350,84.04
KE,product-3871,717,37.24
KE,product-3872,300,59.50
GH,product-3873,310,94.55
KE,product-3874,463,16.32
NG,product-3875,531,73.33
NG,product-3876,427,76.56
MA,product-3877,502,23.90
NG,product-3878,372,29.46
MA,product-3879,239,25.37
GH,product-3880,951,97.40
ZA,product-3881,730,53.57
KE,product-3882,888,12.08
NG,product-3883,728,27.55
NG,product-3884,26,91.79
MA,product-3885,222,50.17
GH,product-3886,564,17.24
MA,product-3887,168,5.32
NG,product-3888,255,93.22
ZA,product-3889,675,9.72
ZA,product-3890,735,97.81
MA,product-3891,494,39.64
GH,product-3892,47,72.97
NG,product-3893,144,93.34
MA,product-3894,804,13.56
GH,product-3895,92,29.79
ZA,product-3896,283,31.01
NG,product-3897,163,77.77
NG,product-3898,963,12.09
ZA,product-3899,111,66.41
NG,product-3900,634,50.82
GH,product-3901,506,45.99
KE,product-3902,39,64.59
ZA,product-3903,722,9.87
MA,product-3904,692,13.60
GH,product-3905,15,69.77
ZA,product-3906,830,38.66
ZA,product-3907,115,69.26
GH,product-3908,229,89.97
NG,product-3909,86,97.44
GH,product-3910,670,77.12
GH,product-3911,732,6.56
MA,product-3912,437,67.16
NG,product-3913,402,76.59
MA,product-3914,184,65.73
GH,product-3915,760,23.23
ZA,product-3916,283,7.17
NG,product-3917,759,82.33
GH,product-3918,41,69.35
NG,product-3919,377,88.49
NG,product-3920,518,64.16
MA,product-3921,631,93.44
GH,product-3922,371,8.48
MA,product-3923,813,86.23
ZA,product-3924,531,50.14
KE,product-3925,796,85.75
GH,product-3926,766,60.96
GH,product-3927,168,98.24
MA,product-3928,543,60.26
KE,product-3929,304,20.16
KE,product-3930,786,95.85
KE,product-3931,69,60.18
NG,product-3932,542,9.02
MA,product-3933,571,95.72
KE,product-3934,796,15.77
KE,product-3935,293,71.98
MA,product-3936,67,63.47
GH,product-3937,830,43.62
KE,product-3938,411,50.45
ZA,product-3939,207,37.15
ZA,product-3940,509,55.88
GH,product-3941,998,19.61
KE,product-3942,667,65.92
GH,product-3943,389,98.03
GH,product-3944,473,62.24
GH,product-3945,785,65.64
MA,product-3946,413,82.18
ZA,product-3947,6,49.49
NG,product-3948,220,82.30
NG,product-3949,409,10.51
GH,product-3950,352,31.18
MA,product-3951,116,82.69
ZA,product-3952,970,27.45
MA,product-3953,16,55.84
GH,product-3954,784,50.84
ZA,product-3955,26,56.12
GH,product-3956,890,9.01
KE,product-3957,470,69.81
MA,product-3958,827,98.60
ZA,product-3959,849,2.85
NG,product-3960,504,84.33
NG,product-3961,461,52.48
ZA,product-3962,875,27.34
ZA,product-3963,433,72.23
NG,product-3964,720,30.98
ZA,product-3965,11,85.26
MA,product-3966,473,59.98
ZA,product-3967,979,19.07
ZA,product-3968,266,75.41
MA,product-3969,136,4.38
NG,product-3970,393,17.20
NG,product-3971,743,74.32
GH,product-3972,695,94.49
GH,product-3973,453,52.11
GH,product-3974,920,41.32
GH,product-3975,417,93.50
ZA,product-3976,828,39.12
KE,product-3977,187,33.77
MA,product-3978,968,52.37
MA,product-3979,594,64.14
KE,product-3980,381,12.37
NG,product-3981,302,60.68
GH,product-3982,704,6.45
KE,product-3983,625,51.28
NG,product-3984,140,37.10
MA,product-3985,700,8.38
GH,product-3986,427,52.09
ZA,product-3987,163,80.28
GH,product-3988,958,7.29
KE,product-3989,461,24.67
NG,product-3990,630,52.54
KE,product-3991,933,21.40
KE,product-3992,509,55.80
ZA,product-3993,553,40.37
KE,product-3994,555,32.95
GH,product-3995,568,61.76
KE,product-3996,757,51.02
MA,product-3997,544,16.91
NG,product-3998,51,48.57
KE,product-3999,364,47.46
NG,product-4000,904,53.68
KE,product-4001,894,42.98
KE,product-4002,942,82.44
MA,product-4003,276,35.81
GH,product-4004,954,46.23
GH,product-4005,934,93.39
NG,product-4006,18,25.78
MA,product-4007,557,20.36
NG,product-4008,584,14.82
ZA,product-4009,901,57.91
ZA,product-4010,576,31.13
KE,product-4011,98,33.82
KE,product-4012,322,80.47
MA,product-4013,993,48.98
KE,product-4014,190,73.55
GH,product-4015,331,86.64
ZA,product-4016,298,76.53
GH,product-4017,858,51.86
ZA,product-4018,684,75.03
NG,product-4019,68,98.55
MA,product-4020,707,39.72
ZA,product-4021,685,29.81
KE,product-4022,605,71.51
ZA,product-4023,76,49.65
MA,product-4024,255,84.82
MA,product-4025,72,80.62
GH,product-4026,637,52.97
GH,product-4027,698,93.29
KE,product-4028,157,74.51
MA,product-4029,615,63.74
GH,product-4030,771,25.97
NG,product-4031,915,26.67
ZA,product-4032,309,20.98
NG,product-4033,283,46.00
MA,product-4034,718,98.33
KE,product-4035,38,37.02
NG,product-4036,825,35.69
NG,product-4037,761,54.61
GH,product-4038,538,38.90
ZA,product-4039,218,55.99
NG,product-4040,755,53.91
KE,product-4041,625,89.80
GH,product-4042,349,8.11
ZA,product-4043,957,52.22
KE,product-4044,683,11.68
GH,product-4045,599,41.70
NG,product-4046,325,74.34
NG,product-4047,356,50.98
KE,product-4048,990,35.71
KE,product-4049,53,68.70
KE,product-4050,993,61.24
KE,product-4051,780,0.19
NG,product-4052,249,91.06
MA,product-4053,599,89.77
MA,product-4054,992,96.02
MA,product-4055,486,0.56
GH,product-4056,925,0.41
MA,product-4057,385,33.97
NG,product-4058,326,88.64
KE,product-4059,867,99.93
MA,product-4060,941,70.21
MA,product-4061,765,41.54
KE,product-4062,423,71.36
ZA,product-4063,836,65.80
MA,product-4064,36,72.64
GH,product-4065,82,1.47
ZA,product-4066,289,56.45
MA,product-4067,294,35.02
NG,product-4068,259,70.50
ZA,product-4069,911,22.33
ZA,product-4070,89,92.67
MA,product-4071,170,89.47
KE,product-4072,787,93.46
MA,product-4073,698,76.25
ZA,product-4074,542,64.61
MA,product-4075,625,72.09
NG,product-4076,890,16.75
NG,product-4077,360,19.33
ZA,product-4078,143,25.17
ZA,product-4079,710,15.16
GH,product-4080,506,10.04
MA,product-4081,648,65.10
GH,product-4082,421,21.52
NG,product-4083,192,5.96
GH,product-4084,793,87.37
NG,product-4085,664,76.92
GH,product-4086,773,4.17
MA,product-4087,892,94.87
ZA,product-4088,910,76.53
ZA,product-4089,523,22.13
KE,product-4090,760,4.65
MA,product-4091,308,8.10
GH,product-4092,922,42.22
GH,product-4093,195,43.59
MA,product-4094,856,37.66
GH,product-4095,428,69.37
GH,product-4096,899,68.19
ZA,product-4097,27,9.96
MA,product-4098,498,41.39
ZA,product-4099,301,18.50
NG,product-4100,4,10.19
GH,product-4101,233,78.99
ZA,product-4102,685,5.41
ZA,product-4103,755,11.47
GH,product-4104,175,54.64
NG,product-4105,685,67.69
KE,product-4106,283,32.40
KE,product-4107,734,10.87
MA,product-4108,644,76.21
GH,product-4109,125,31.95
NG,product-4110,245,54.60
KE,product-4111,984,25.17
MA,product-4112,562,16.25
ZA,product-4113,409,89.56
GH,product-4114,325,63.29
KE,product-4115,529,43.62
NG,product-4116,579,76.06
GH,product-4117,443,65.81
ZA,product-4118,396,90.82
KE,product-4119,915,7.23
GH,product-4120,828,14.69
MA,product-4121,517,0.45
KE,product-4122,200,32.59
KE,product-4123,823,19.52
NG,product-4124,647,78.57
MA,product-4125,282,98.53
NG,product-4126,35,56.13
MA,product-4127,274,24.56
MA,product-4128,274,86.34
GH,product-4129,339,52.85
KE,product-4130,126,14.59
ZA,product-4131,368,97.62
NG,product-4132,636,38.40
KE,product-4133,981,37.05
KE,product-4134,601,70.08
NG,product-4135,731,57.53
NG,product-4136,457,98.09
ZA,product-4137,124,32.13
ZA,product-4138,344,84.91
ZA,product-4139,88,96.43
ZA,product-4140,162,3.31
NG,product-4141,212,25.06
KE,product-4142,495,92.30
ZA,product-4143,333,80.81
MA,product-4144,18,4.68
MA,product-4145,225,97.44
KE,product-4146,523,69.86
GH,product-4147,557,11.74
MA,product-4148,477,77.73
GH,product-4149,653,97.23
NG,product-4150,666,0.04
KE,product-4151,770,85.05
GH,product-4152,723,43.83
MA,product-4153,926,82.80
MA,product-4154,354,56.30
MA,product-4155,124,89.79
ZA,product-4156,669,50.82
KE,product-4157,861,87.28
GH,product-4158,11,58.32
MA,product-4159,754,74.95
GH,product-4160,595,30.15
GH,product-4161,263,83.60
KE,product-4162,501,27.14
GH,product-4163,896,69.93
NG,product-4164,65,34.11
GH,product-4165,482,75.44
ZA,product-4166,280,41.63
ZA,product-4167,531,16.52
MA,product-4168,724,97.18
MA,product-4169,282,98.90
GH,product-4170,333,77.64
MA,product-4171,676,72.97
ZA,product-4172,333,46.06
ZA,product-4173,761,95.85
GH,product-4174,376,12.09
ZA,product-4175,203,72.66
MA,product-4176,810,3.59
NG,product-4177,734,19.40
GH,product-4178,230,69.54
ZA,product-4179,471,69.51
KE,product-4180,58,6.10
NG,product-4181,289,18.31
GH,product-4182,293,75.89
MA,product-4183,287,88.36
MA,product-4184,742,9.53
KE,product-4185,433,40.03
MA,product-4186,898,80.81
GH,product-4187,586,96.56
MA,product-4188,193,58.80
MA,product-4189,18,91.55
GH,product-4190,779,54.30
GH,product-4191,729,56.10
NG,product-4192,724,31.46
KE,product-4193,424,65.70
ZA,product-4194,651,31.06
NG,product-4195,643,71.88
NG,product-4196,297,44.36
GH,product-4197,500,72.95
KE,product-4198,227,31.51
GH,product-4199,310,54.35
GH,product-4200,853,14.48
KE,product-4201,833,55.70
MA,product-4202,948,79.65
ZA,product-4203,534,33.15
NG,product-4204,692,91.00
MA,product-4205,630,95.92
MA,product-4206,956,24.25
GH,product-4207,207,85.05
NG,product-4208,101,49.23
MA,product-4209,919,87.57
NG,product-4210,892,40.30
ZA,product-4211,347,37.39
ZA,product-4212,817,80.13
GH,product-4213,800,54.19
ZA,product-4214,991,84.91
GH,product-4215,175,28.30
KE,product-4216,778,47.96
GH,product-4217,111,87.39
GH,product-4218,83,1.95
GH,product-4219,148,80.90
MA,product-4220,624,7.70
NG,product-4221,865,41.27
ZA,product-4222,450,90.53
GH,product-4223,808,9.38
GH,product-4224,600,58.08
ZA,product-4225,349,64.80
KE,product-4226,838,53.81
ZA,product-4227,853,15.11
GH,product-4228,870,13.04
ZA,product-4229,724,74.27
KE,product-4230,586,10.37
GH,product-4231,946,69.39
MA,product-4232,37,33.80
ZA,product-4233,28,28.39
GH,product-4234,15,43.70
GH,product-4235,62,65.77
KE,product-4236,438,2.45
KE,product-4237,784,56.99
NG,product-4238,745,99.68
MA,product-4239,194,22.23
KE,product-4240,57,81.87
MA,product-4241,701,23.31
GH,product-4242,911,96.75
MA,product-4243,451,77.18
MA,product-4244,324,79.34
KE,product-4245,489,57.43
ZA,product-4246,412,59.45
KE,product-4247,665,60.50
NG,product-4248,256,13.71
MA,product-4249,143,99.24
KE,product-4250,750,8.41
KE,product-4251,958,74.40
ZA,product-4252,631,65.50
ZA,product-4253,776,96.52
MA,product-4254,830,89.65
MA,product-4255,35,29.34
MA,product-4256,548,57.47
KE,product-4257,411,87.07
MA,product-4258,66,40.89
ZA,product-4259,558,74.25
KE,product-4260,730,63.67
NG,product-4261,381,58.74
ZA,product-4262,614,89.10
KE,product-4263,520,65.43
KE,product-4264,975,76.09
GH,product-4265,581,46.80
MA,product-4266,380,42.49
KE,product-4267,573,61.46
KE,product-4268,768,66.83
ZA,product-4269,312,75.15
MA,product-4270,32,58.84
NG,product-4271,767,77.15
GH,product-4272,35,73.46
NG,product-4273,718,90.91
GH,product-4274,716,33.54
KE,product-4275,923,39.41
KE,product-4276,216,5.67
KE,product-4277,648,34.68
NG,product-4278,311,33.16
MA,product-4279,94,4.95
KE,product-4280,236,92.82
GH,product-4281,285,11.85
ZA,product-4282,449,96.37
MA,product-4283,423,85.71
ZA,product-4284,835,46.27
MA,product-4285,778,55.64
GH,product-4286,95,89.87
NG,product-4287,262,12.34
KE,product-4288,110,61.17
KE,product-4289,596,25.79
MA,product-4290,666,63.50
NG,product-4291,462,50.59
NG,product-4292,992,91.99
GH,product-4293,271,43.09
MA,product-4294,852,14.38
ZA,product-4295,268,38.13
ZA,product-4296,649,31.53
GH,product-4297,329,60.72
NG,product-4298,31,3.76
NG,product-4299,808,32.88
GH,product-4300,913,53.30
KE,product-4301,687,51.60
GH,product-4302,254,84.55
MA,product-4303,412,67.37
NG,product-4304,973,50.24
MA,product-4305,609,84.66
MA,product-4306,271,31.14
NG,product-4307,498,46.35
NG,product-4308,105,46.29
MA,product-4309,369,43.83
MA,product-4310,545,49.95
ZA,product-4311,416,26.22
GH,product-4312,432,5.01
NG,product-4313,218,7.01
ZA,product-4314,384,1.77
NG,product-4315,524,20.27
NG,product-4316,714,29.91
ZA,product-4317,620,49.20
GH,product-4318,213,55.65
KE,product-4319,608,26.00
NG,product-4320,778,24.63
MA,product-4321,169,67.81
GH,product-4322,472,80.24
KE,product-4323,184,70.77
GH,product-4324,394,1.21
MA,product-4325,818,15.52
ZA,product-4326,750,89.14
KE,product-4327,449,69.81
ZA,product-4328,379,99.71
ZA,product-4329,605,77.88
NG,product-4330,612,13.76
GH,product-4331,383,95.20
MA,product-4332,815,69.69
MA,product-4333,358,80.69
GH,product-4334,413,24.24
ZA,product-4335,415,17.57
KE,product-4336,518,62.26
KE,product-4337,751,38.22
MA,product-4338,213,28.19
GH,product-4339,261,52.75
GH,product-4340,274,79.24
MA,product-4341,619,86.22
NG,product-4342,361,74.18
KE,product-4343,138,41.96
KE,product-4344,288,60.13
ZA,product-4345,790,98.60
NG,product-4346,610,86.41
ZA,product-4347,333,2.74
ZA,product-4348,919,78.99
ZA,product-4349,872,31.70
NG,product-4350,619,60.03
NG,product-4351,220,5.47
GH,product-4352,328,51.50
GH,product-4353,47,36.65
KE,product-4354,455,25.65
NG,product-4355,79,10.52
GH,product-4356,932,61.49
GH,product-4357,201,41.62
MA,product-4358,958,36.93
GH,product-4359,113,31.79
ZA,product-4360,163,91.38
NG,product-4361,469,48.58
MA,product-4362,973,29.86
NG,product-4363,369,0.73
GH,product-4364,876,8.24
MA,product-4365,570,94.90
ZA,product-4366,309,41.75
NG,product-4367,99,27.16
ZA,product-4368,439,18.60
GH,product-4369,265,39.66
KE,product-4370,701,30.87
ZA,product-4371,610,33.46
GH,product-4372,943,50.69
KE,product-4373,144,90.12
MA,product-4374,268,31.60
ZA,product-4375,521,82.26
ZA,product-4376,935,61.89
MA,product-4377,714,98.84
MA,product-4378,605,33.10
GH,product-4379,585,48.70
KE,product-4380,451,55.17
KE,product-4381,756,8.00
MA,product-4382,567,47.74
NG,product-4383,986,74.88
KE,product-4384,264,92.35
ZA,product-4385,759,41.05
ZA,product-4386,639,22.74
KE,product-4387,158,94.01
GH,product-4388,844,38.25
NG,product-4389,393,67.53
MA,product-4390,790,1.56
GH,product-4391,129,57.06
GH,product-4392,213,96.29
MA,product-4393,965,25.08
MA,product-4394,17,51.50
KE,product-4395,729,64.71
ZA,product-4396,120,44.25
KE,product-4397,210,66.47
MA,product-4398,741,28.15
MA,product-4399,277,39.97
GH,product-4400,196,4.87
GH,product-4401,230,35.63
GH,product-4402,604,74.75
GH,product-4403,692,18.76
NG,product-4404,512,18.62
ZA,product-4405,231,90.17
ZA,product-4406,944,83.10
MA,product-4407,647,89.63
MA,product-4408,218,2.22
ZA,product-4409,919,83.44
ZA,product-4410,304,63.71
GH,product-4411,762,96.98
ZA,product-4412,518,0.30
MA,product-4413,850,44.70
KE,product-4414,639,89.60
ZA,product-4415,118,57.49
ZA,product-4416,108,30.71
GH,product-4417,747,61.82
ZA,product-4418,948,87.59
KE,product-4419,317,33.84
KE,product-4420,247,18.21
GH,product-4421,131,65.53
NG,product-4422,780,74.46
KE,product-4423,740,9.11
NG,product-4424,808,92.85
NG,product-4425,814,30.85
MA,product-4426,368,61.83
NG,product-4427,653,66.46
ZA,product-4428,455,0.57
MA,product-4429,945,88.66
NG,product-4430,303,43.19
MA,product-4431,782,68.21
GH,product-4432,306,37.55
KE,product-4433,197,70.97
MA,product-4434,159,78.22
NG,product-4435,715,86.05
MA,product-4436,623,36.94
NG,product-4437,303,6.25
GH,product-4438,562,62.45
NG,product-4439,546,17.81
MA,product-4440,159,0.38
MA,product-4441,782,71.68
ZA,product-4442,793,93.89
MA,product-4443,141,44.82
NG,product-4444,804,40.00
GH,product-4445,968,67.85
MA,product-4446,41,45.77
NG,product-4447,751,19.18
MA,product-4448,845,45.94
NG,product-4449,561,46.88
GH,product-4450,99,62.23
GH,product-4451,204,48.43
ZA,product-4452,225,95.53
NG,product-4453,437,78.99
KE,product-4454,273,65.40
KE,product-4455,369,76.51
NG,product-4456,251,76.31
ZA,product-4457,941,81.56
ZA,product-4458,491,10.40
KE,product-4459,807,22.60
NG,product-4460,311,29.82
ZA,product-4461,809,6.56
KE,product-4462,344,31.39
GH,product-4463,554,60.12
KE,product-4464,314,19.09
NG,product-4465,226,63.74
KE,product-4466,720,63.72
NG,product-4467,638,89.63
ZA,product-4468,563,60.50
ZA,product-4469,83,66.76
GH,product-4470,100,37.02
ZA,product-4471,737,29.13
ZA,product-4472,9,76.39
KE,product-4473,232,73.00
GH,product-4474,765,65.46
ZA,product-4475,323,67.56
KE,product-4476,509,45.86
MA,product-4477,964,27.22
ZA,product-4478,177,29.33
GH,product-4479,730,13.39
NG,product-4480,380,83.92
KE,product-4481,848,41.89
GH,product-4482,714,66.16
MA,product-4483,819,56.87
GH,product-4484,428,61.69
MA,product-4485,37,25.34
GH,product-4486,571,93.61
NG,product-4487,395,29.72
GH,product-4488,988,58.32
KE,product-4489,467,92.82
