country,product,quantity,price
GH,product-3521,873,0.15
KE,product-3522,385,55.48
ZA,product-3523,729,67.62
MA,product-3524,95,46.71
NG,product-3525,51,81.89
GH,product-3526,37,20.79
KE,product-3527,474,22.78
ZA,product-3528,32,71.74
MA,product-3529,517,78.63
NG,product-3530,12,47.30
GH,product-3531,867,87.84
KE,product-3532,142,80.71
ZA,product-3533,952,96.94
MA,product-3534,826,84.27
NG,product-3535,164,0.31
GH,product-3536,222,27.58
KE,product-3537,500,0.73
ZA,product-3538,684,43.65
MA,product-3539,248,42.58
NG,product-3540,322,31.93
GH,product-3541,763,57.88
KE,product-3542,611,42.18
ZA,product-3543,9,95.23
MA,product-3544,438,5.78
NG,product-3545,80,64.24
GH,product-3546,402,47.98
KE,product-3547,798,95.80
ZA,product-3548,469,20.02
MA,product-3549,896,74.38
NG,product-3550,131,53.73
GH,product-3551,689,65.04
KE,product-3552,748,5.79
ZA,product-3553,134,59.97
MA,product-3554,735,9.34
NG,product-3555,225,55.97
GH,product-3556,401,96.36
KE,product-3557,363,34.13
ZA,product-3558,572,87.52
MA,product-3559,532,9.98
NG,product-3560,618,63.76
GH,product-3561,494,25.42
KE,product-3562,259,3.85
ZA,product-3563,397,53.46
MA,product-3564,875,40.81
NG,product-3565,162,37.59
GH,product-3566,765,20.60
KE,product-3567,591,86.22
ZA,product-3568,837,14.89
MA,product-3569,341,63.39
NG,product-3570,322,40.33
GH,product-3571,566,25.95
KE,product-3572,100,17.16
ZA,product-3573,319,66.72
MA,product-3574,319,59.83
NG,product-3575,121,8.82
GH,product-3576,351,51.00
KE,product-3577,121,51.26
ZA,product-3578,206,62.82
MA,product-3579,618,60.77
NG,product-3580,5,73.85
GH,product-3581,343,34.70
KE,product-3582,456,18.34
ZA,product-3583,586,64.37
MA,product-3584,887,99.26
NG,product-3585,377,2.22
GH,product-3586,354,35.88
KE,product-3587,993,65.96
ZA,product-3588,86,7.82
MA,product-3589,90,92.08
NG,product-3590,50,59.84
GH,product-3591,640,2.23
KE,product-3592,844,18.77
ZA,product-3593,841,94.17
MA,product-3594,149,30.57
NG,product-3595,331,37.74
GH,product-3596,480,68.62
KE,product-3597,757,56.47
ZA,product-3598,81,19.16
MA,product-3599,789,84.11
NG,product-3600,441,89.75
GH,product-3601,981,92.38
KE,product-3602,468,85.61
ZA,product-3603,586,42.45
MA,product-3604,270,91.53
NG,product-3605,83,2.69
GH,product-3606,800,79.07
KE,product-3607,451,57.45
ZA,product-3608,526,75.58
MA,product-3609,27,97.61
NG,product-3610,226,1.76
GH,product-3611,303,63.31
KE,product-3612,880,42.44
ZA,product-3613,783,50.72
MA,product-3614,734,56.47
NG,product-3615,556,57.48
GH,product-3616,822,70.00
KE,product-3617,233,86.54
ZA,product-3618,384,9.90
MA,product-3619,649,77.40
NG,product-3620,174,78.42
GH,product-3621,644,81.61
KE,product-3622,371,70.61
ZA,product-3623,694,77.97
MA,product-3624,840,1.31
NG,product-3625,787,18.95
GH,product-3626,877,54.01
KE,product-3627,332,65.28
ZA,product-3628,819,9.46
MA,product-3629,381,65.83
NG,product-3630,220,83.37
GH,product-3631,90,36.15
KE,product-3632,45,30.18
ZA,product-3633,727,14.27
MA,product-3634,756,58.67
NG,product-3635,89,13.62
GH,product-3636,833,28.39
KE,product-3637,989,50.88
ZA,product-3638,227,88.70
MA,product-3639,523,55.21
NG,product-3640,254,55.89
GH,product-3641,58,24.52
KE,product-3642,259,59.51
ZA,product-3643,104,15.11
MA,product-3644,751,11.28
NG,product-3645,602,32.93
GH,product-3646,998,86.20
KE,product-3647,449,1.72
ZA,product-3648,183,90.06
MA,product-3649,295,99.94
NG,product-3650,335,28.97
GH,product-3651,427,5.00
KE,product-3652,668,87.82
ZA,product-3653,963,79.97
MA,product-3654,614,56.30
NG,product-3655,245,22.94
GH,product-3656,544,87.70
KE,product-3657,798,19.38
ZA,product-3658,948,66.43
MA,product-3659,123,44.10
NG,product-3660,620,16.94
GH,product-3661,926,52.61
KE,product-3662,285,76.34
ZA,product-3663,130,97.76
MA,product-3664,235,82.70
NG,product-3665,589,14.81
GH,product-3666,7,98.82
KE,product-3667,696,87.58
ZA,product-3668,258,84.82
MA,product-3669,371,53.20
NG,product-3670,72,12.39
GH,product-3671,434,27.22
KE,product-3672,311,7.69
ZA,product-3673,133,32.75
MA,product-3674,997,56.04
NG,product-3675,39,6.03
GH,product-3676,604,55.95
KE,product-3677,56,88.07
ZA,product-3678,803,16.51
MA,product-3679,824,11.33
NG,product-3680,222,0.13
GH,product-3681,687,96.82
KE,product-3682,825,68.64
ZA,product-3683,896,54.95
MA,product-3684,84,38.76
NG,product-3685,450,16.71
GH,product-3686,447,46.35
KE,product-3687,44,52.49
ZA,product-3688,965,24.65
MA,product-3689,666,90.13
NG,product-3690,896,21.29
GH,product-3691,965,88.72
KE,product-3692,915,88.91
ZA,product-3693,147,19.22
MA,product-3694,152,52.54
NG,product-3695,445,55.72
GH,product-3696,353,4.12
KE,product-3697,751,14.63
ZA,product-3698,620,37.99
MA,product-3699,351,61.41
NG,product-3700,580,95.19
GH,product-3701,476,95.95
KE,product-3702,422,6.88
ZA,product-3703,670,96.89
MA,product-3704,568,6.61
NG,product-3705,718,65.64
GH,product-3706,199,71.28
KE,product-3707,951,21.65
ZA,product-3708,596,20.46
MA,product-3709,918,34.37
NG,product-3710,679,20.68
GH,product-3711,284,14.92
KE,product-3712,151,35.15
ZA,product-3713,856,42.59
MA,product-3714,213,52.25
NG,product-3715,793,72.35
GH,product-3716,77,67.17
KE,product-3717,486,46.10
ZA,product-3718,629,4.65
MA,product-3719,273,33.41
NG,product-3720,333,14.49
GH,product-3721,540,28.17
KE,product-3722,32,94.87
ZA,product-3723,321,71.73
MA,product-3724,36,64.70
NG,product-3725,852,9.83
GH,product-3726,932,81.77
KE,product-3727,846,43.43
ZA,product-3728,762,39.91
MA,product-3729,717,64.51
NG,product-3730,559,79.39
GH,product-3731,157,62.74
KE,product-3732,102,75.64
ZA,product-3733,73,38.47
MA,product-3734,528,27.40
NG,product-3735,834,83.51
GH,product-3736,284,11.82
KE,product-3737,6,54.39
ZA,product-3738,123,12.95
MA,product-3739,952,59.56
NG,product-3740,241,84.66
GH,product-3741,471,62.88
KE,product-3742,102,68.71
ZA,product-3743,336,86.24
MA,product-3744,90,61.60
NG,product-3745,792,72.65
GH,product-3746,180,69.41
KE,product-3747,71,88.84
ZA,product-3748,416,76.50
MA,product-3749,464,98.85
NG,product-3750,484,96.02
GH,product-3751,493,63.74
KE,product-3752,279,74.27
ZA,product-3753,98,85.72
MA,product-3754,579,90.48
NG,product-3755,754,88.01
GH,product-3756,400,68.09
KE,product-3757,685,13.44
ZA,product-3758,675,11.29
MA,product-3759,254,0.31
NG,product-3760,653,55.34
GH,product-3761,683,31.88
KE,product-3762,339,25.97
ZA,product-3763,184,73.73
MA,product-3764,1,78.17
NG,product-3765,696,69.06
GH,product-3766,945,35.83
KE,product-3767,68,48.32
ZA,product-3768,431,61.06
MA,product-3769,565,87.16
NG,product-3770,921,16.94
GH,product-3771,978,37.39
KE,product-3772,282,2.92
ZA,product-3773,229,91.53
MA,product-3774,353,65.11
NG,product-3775,964,85.28
GH,product-3776,676,91.84
KE,product-3777,9,58.74
ZA,product-3778,270,30.69
MA,product-3779,428,12.29
NG,product-3780,313,11.95
GH,product-3781,466,29.73
KE,product-3782,529,15.57
ZA,product-3783,396,63.05
MA,product-3784,560,80.83
NG,product-3785,471,13.61
GH,product-3786,777,50.20
KE,product-3787,723,62.32
ZA,product-3788,375,34.32
MA,product-3789,8,82.91
NG,product-3790,651,35.94
GH,product-3791,397,97.82
KE,product-3792,898,71.84
ZA,product-3793,934,48.93
MA,product-3794,162,76.66
NG,product-3795,288,41.52
GH,product-3796,239,91.62
KE,product-3797,679,1.68
ZA,product-3798,294,12.52
MA,product-3799,649,14.68
NG,product-3800,835,73.11
GH,product-3801,484,23.86
KE,product-3802,47,6.20
ZA,product-3803,408,83.62
MA,product-3804,663,62.88
NG,product-3805,936,36.98
GH,product-3806,722,99.05
KE,product-3807,188,59.28
ZA,product-3808,185,65.95
MA,product-3809,992,17.10
NG,product-3810,526,52.27
GH,product-3811,386,66.45
KE,product-3812,107,67.49
ZA,product-3813,569,81.52
MA,product-3814,725,98.39
NG,product-3815,622,60.04
GH,product-3816,829,42.72
KE,product-3817,177,0.32
ZA,product-3818,495,98.93
MA,product-3819,429,47.47
NG,product-3820,270,3.57
GH,product-3821,890,20.35
KE,product-3822,256,63.88
ZA,product-3823,166,57.85
MA,product-3824,520,89.32
NG,product-3825,651,2.92
GH,product-3826,41,17.05
KE,product-3827,495,89.21
ZA,product-3828,411,21.10
MA,product-3829,707,8.05
NG,product-3830,761,99.90
GH,product-3831,180,62.27
KE,product-3832,316,24.72
ZA,product-3833,287,95.12
MA,product-3834,943,80.03
NG,product-3835,166,32.48
GH,product-3836,238,41.71
KE,product-3837,673,97.36
ZA,product-3838,48,64.73
MA,product-3839,966,7.70
NG,product-3840,348,61.94
GH,product-3841,331,44.60
KE,product-3842,520,18.01
ZA,product-3843,823,71.01
MA,product-3844,785,53.20
NG,product-3845,217,58.50
GH,product-3846,93,3.43
KE,product-3847,963,40.61
ZA,product-3848,385,18.33
MA,product-3849,411,44.39
NG,product-3850,406,67.42
GH,product-3851,669,3.43
KE,product-3852,799,26.18
ZA,product-3853,719,66.41
MA,product-3854,533,60.63
NG,product-3855,797,90.76
GH,product-3856,535,83.65
KE,product-3857,324,19.04
ZA,product-3858,411,66.52
MA,product-3859,496,10.43
NG,product-3860,748,2.98
GH,product-3861,593,72.28
KE,product-3862,910,19.13
ZA,product-3863,55,30.95
MA,product-3864,256,49.24
NG,product-3865,760,82.36
GH,product-3866,523,54.30
KE,product-3867,778,30.21
ZA,product-3868,103,95.58
MA,product-3869,43,73.12
NG,product-3870,447,13.90
GH,product-3871,344,36.69
KE,product-3872,542,28.15
ZA,product-3873,61,31.10
MA,product-3874,716,82.13
NG,product-3875,364,82.55
GH,product-3876,109,34.23
KE,product-3877,716,9.04
ZA,product-3878,559,39.70
MA,product-3879,804,44.75
NG,product-3880,782,3.33
GH,product-3881,447,53.53
KE,product-3882,135,88.19
ZA,product-3883,135,71.88
MA,product-3884,204,4.97
NG,product-3885,229,15.10
GH,product-3886,883,52.31
KE,product-3887,573,21.57
ZA,product-3888,960,55.05
MA,product-3889,365,77.46
NG,product-3890,220,14.32
GH,product-3891,496,58.38
KE,product-3892,48,63.78
ZA,product-3893,752,70.81
MA,product-3894,718,4.64
NG,product-3895,389,74.70
GH,product-3896,635,74.57
KE,product-3897,144,60.80
ZA,product-3898,735,23.87
MA,product-3899,722,65.76
NG,product-3900,755,39.16
GH,product-3901,456,58.75
KE,product-3902,566,3.69
ZA,product-3903,738,63.25
MA,product-3904,65,6.99
NG,product-3905,654,37.51
GH,product-3906,654,57.53
KE,product-3907,684,1.24
ZA,product-3908,217,91.81
MA,product-3909,414,48.44
NG,product-3910,364,54.51
GH,product-3911,365,79.53
KE,product-3912,743,75.48
ZA,product-3913,824,10.67
MA,product-3914,789,71.87
NG,product-3915,990,8.04
GH,product-3916,524,34.17
KE,product-3917,47,15.03
ZA,product-3918,215,58.78
MA,product-3919,32,73.23
NG,product-3920,997,77.33
GH,product-3921,364,91.25
KE,product-3922,2,46.06
ZA,product-3923,263,1.65
MA,product-3924,249,37.95
NG,product-3925,40,79.17
GH,product-3926,801,89.54
KE,product-3927,905,42.21
ZA,product-3928,205,53.34
MA,product-3929,477,67.14
NG,product-3930,676,64.47
GH,product-3931,39,95.08
KE,product-3932,364,64.11
ZA,product-3933,585,21.30
MA,product-3934,385,28.54
NG,product-3935,805,29.22
GH,product-3936,511,30.98
KE,product-3937,257,54.04
ZA,product-3938,196,95.04
MA,product-3939,936,64.15
NG,product-3940,951,16.63
GH,product-3941,714,83.54
KE,product-3942,964,8.85
ZA,product-3943,999,34.41
MA,product-3944,424,60.21
NG,product-3945,18,68.75
GH,product-3946,901,54.47
KE,product-3947,4,8.88
ZA,product-3948,879,95.22
MA,product-3949,30,88.48
NG,product-3950,723,47.97
GH,product-3951,793,25.47
KE,product-3952,982,42.59
ZA,product-3953,932,1.72
MA,product-3954,445,7.78
NG,product-3955,544,48.47
GH,product-3956,490,49.87
KE,product-3957,642,71.93
ZA,product-3958,256,66.63
MA,product-3959,972,83.74
NG,product-3960,648,23.13
GH,product-3961,558,74.23
KE,product-3962,189,49.69
ZA,product-3963,403,53.45
MA,product-3964,181,30.00
NG,product-3965,103,96.46
GH,product-3966,29,4.21
KE,product-3967,755,89.11
ZA,product-3968,77,48.22
MA,product-3969,580,17.68
NG,product-3970,286,4.85
GH,product-3971,284,90.57
KE,product-3972,353,10.78
ZA,product-3973,602,15.92
MA,product-3974,32,92.40
NG,product-3975,390,95.47
GH,product-3976,270,30.05
KE,product-3977,372,94.74
ZA,product-3978,433,75.88
MA,product-3979,639,93.90
NG,product-3980,875,78.20
GH,product-3981,354,51.58
KE,product-3982,571,31.10
ZA,product-3983,154,61.17
MA,product-3984,304,79.78
NG,product-3985,72,85.42
GH,product-3986,233,98.41
KE,product-3987,298,49.28
ZA,product-3988,838,32.87
MA,product-3989,464,21.01
NG,product-3990,518,58.39
GH,product-3991,437,89.73
KE,product-3992,671,79.09
ZA,product-3993,870,33.20
MA,product-3994,621,50.25
NG,product-3995,978,69.86
GH,product-3996,772,44.10
KE,product-3997,244,65.58
ZA,product-3998,299,24.03
MA,product-3999,347,10.38
NG,product-4000,962,32.93
GH,product-4001,416,3.93
KE,product-4002,865,97.80
ZA,product-4003,446,97.81
MA,product-4004,39,42.73
NG,product-4005,102,8.20
GH,product-4006,790,30.07
KE,product-4007,740,10.18
ZA,product-4008,715,86.70
MA,product-4009,956,57.09
NG,product-4010,895,39.99
GH,product-4011,898,68.26
KE,product-4012,631,64.83
ZA,product-4013,372,2.71
MA,product-4014,907,42.80
NG,product-4015,778,47.26
GH,product-4016,281,46.78
KE,product-4017,673,41.69
ZA,product-4018,811,76.27
MA,product-4019,694,52.69
NG,product-4020,98,11.86
GH,product-4021,706,2.32
KE,product-4022,160,49.35
ZA,product-4023,558,98.02
MA,product-4024,250,3.97
NG,product-4025,828,36.11
GH,product-4026,692,84.09
KE,product-4027,154,61.23
ZA,product-4028,880,30.76
MA,product-4029,869,98.22
NG,product-4030,904,94.67
GH,product-4031,406,81.07
KE,product-4032,33,61.02
ZA,product-4033,629,22.08
MA,product-4034,831,40.29
NG,product-4035,16,37.06
GH,product-4036,264,7.14
KE,product-4037,126,27.35
ZA,product-4038,55,20.30
MA,product-4039,891,43.06
NG,product-4040,724,24.41
GH,product-4041,375,65.13
KE,product-4042,941,53.23
ZA,product-4043,876,94.95
MA,product-4044,431,89.72
NG,product-4045,716,17.67
GH,product-4046,427,5.66
KE,product-4047,104,28.30
ZA,product-4048,194,28.18
MA,product-4049,249,57.37
NG,product-4050,992,19.83
GH,product-4051,998,18.72
KE,product-4052,14,73.00
ZA,product-4053,445,68.06
MA,product-4054,981,99.61
NG,product-4055,51,96.94
GH,product-4056,662,26.21
KE,product-4057,356,68.93
ZA,product-4058,918,80.06
MA,product-4059,151,22.93
NG,product-4060,760,42.84
GH,product-4061,434,48.07
KE,product-4062,24,81.01
ZA,product-4063,199,65.21
MA,product-4064,540,48.77
NG,product-4065,148,63.42
GH,product-4066,869,25.12
KE,product-4067,843,78.85
ZA,product-4068,391,39.67
MA,product-4069,580,2.50
NG,product-4070,175,41.44
GH,product-4071,512,3.43
KE,product-4072,867,87.72
ZA,product-4073,207,84.87
MA,product-4074,731,46.60
NG,product-4075,94,91.61
GH,product-4076,422,66.97
KE,product-4077,301,9.67
ZA,product-4078,176,24.93
MA,product-4079,986,97.18
NG,product-4080,911,87.26
GH,product-4081,415,93.38
KE,product-4082,353,98.66
ZA,product-4083,379,42.81
MA,product-4084,825,87.21
NG,product-4085,995,3.40
GH,product-4086,504,23.52
KE,product-4087,741,96.26
ZA,product-4088,896,73.69
MA,product-4089,167,19.66
NG,product-4090,149,68.94
GH,product-4091,89,69.85
KE,product-4092,690,70.99
ZA,product-4093,119,25.42
MA,product-4094,791,42.53
NG,product-4095,9,5.53
GH,product-4096,263,20.70
KE,product-4097,929,19.82
ZA,product-4098,517,1.45
MA,product-4099,505,66.16
NG,product-4100,28,1.26
GH,product-4101,215,54.20
KE,product-4102,193,56.89
ZA,product-4103,465,49.50
MA,product-4104,393,21.24
NG,product-4105,986,71.45
GH,product-4106,947,58.75
KE,product-4107,915,36.14
ZA,product-4108,427,29.16
MA,product-4109,567,91.20
NG,product-4110,280,48.67
GH,product-4111,398,26.07
KE,product-4112,529,24.81
ZA,product-4113,644,71.57
MA,product-4114,916,81.90
NG,product-4115,517,64.76
GH,product-4116,291,93.68
KE,product-4117,606,31.98
ZA,product-4118,781,99.50
MA,product-4119,145,20.36
NG,product-4120,114,24.54
GH,product-4121,340,77.51
KE,product-4122,37,19.86
ZA,product-4123,447,72.75
MA,product-4124,500,47.62
NG,product-4125,647,45.60
GH,product-4126,867,48.95
KE,product-4127,449,13.60
ZA,product-4128,482,45.49
MA,product-4129,670,32.80
NG,product-4130,615,68.60
GH,product-4131,864,61.10
KE,product-4132,325,4.53
ZA,product-4133,604,26.01
MA,product-4134,404,21.84
NG,product-4135,520,81.38
GH,product-4136,429,59.05
KE,product-4137,505,49.03
ZA,product-4138,158,73.14
MA,product-4139,356,98.68
NG,product-4140,669,71.20
GH,product-4141,195,9.43
KE,product-4142,344,72.31
ZA,product-4143,343,16.40
MA,product-4144,499,42.11
NG,product-4145,817,43.69
GH,product-4146,441,50.30
KE,product-4147,942,27.25
ZA,product-4148,108,91.17
MA,product-4149,381,81.39
NG,product-4150,26,36.81
GH,product-4151,605,13.96
KE,product-4152,476,99.16
ZA,product-4153,508,75.53
MA,product-4154,285,61.39
NG,product-4155,616,74.52
GH,product-4156,885,88.72
KE,product-4157,224,93.47
ZA,product-4158,103,1.46
MA,product-4159,825,3.81
NG,product-4160,163,89.33
GH,product-4161,544,15.63
KE,product-4162,498,37.95
ZA,product-4163,555,93.79
MA,product-4164,399,12.19
NG,product-4165,821,20.82
GH,product-4166,876,81.72
KE,product-4167,248,14.56
ZA,product-4168,374,73.71
MA,product-4169,215,29.54
NG,product-4170,953,11.91
GH,product-4171,429,21.88
KE,product-4172,389,60.48
ZA,product-4173,742,29.34
MA,product-4174,59,48.70
NG,product-4175,449,1.49
GH,product-4176,858,91.50
KE,product-4177,496,1.90
ZA,product-4178,858,94.42
MA,product-4179,839,92.12
NG,product-4180,295,97.51
GH,product-4181,706,1.06
KE,product-4182,992,28.17
ZA,product-4183,84,71.97
MA,product-4184,507,13.28
NG,product-4185,843,76.33
GH,product-4186,955,64.26
KE,product-4187,229,67.06
ZA,product-4188,1,1.99
MA,product-4189,466,87.83
NG,product-4190,923,41.15
GH,product-4191,954,8.95
KE,product-4192,581,78.57
ZA,product-4193,941,7.85
MA,product-4194,641,46.94
NG,product-4195,528,75.12
GH,product-4196,105,7.34
KE,product-4197,227,37.37
ZA,product-4198,118,72.73
MA,product-4199,101,65.51
NG,product-4200,439,70.01
GH,product-4201,924,86.76
KE,product-4202,474,12.44
ZA,product-4203,643,1.02
MA,product-4204,486,30.12
NG,product-4205,305,88.73
GH,product-4206,575,87.15
KE,product-4207,523,33.87
ZA,product-4208,779,50.01
MA,product-4209,104,22.02
NG,product-4210,912,6.10
GH,product-4211,539,78.14
KE,product-4212,357,77.57
ZA,product-4213,315,46.91
MA,product-4214,45,2.96
NG,product-4215,597,45.22
GH,product-4216,804,24.97
KE,product-4217,623,47.06
ZA,product-4218,673,50.06
MA,product-4219,250,14.58
NG,product-4220,20,51.69
GH,product-4221,977,19.06
KE,product-4222,921,18.08
ZA,product-4223,737,13.65
MA,product-4224,857,98.18
NG,product-4225,305,79.51
GH,product-4226,799,83.62
KE,product-4227,205,11.85
ZA,product-4228,194,78.71
MA,product-4229,95,37.55
NG,product-4230,11,46.50
GH,product-4231,793,34.22
KE,product-4232,245,86.12
ZA,product-4233,169,60.93
MA,product-4234,866,86.91
NG,product-4235,218,77.41
GH,product-4236,36,51.76
KE,product-4237,928,21.36
ZA,product-4238,960,41.59
MA,product-4239,750,22.52
NG,product-4240,310,12.06
GH,product-4241,246,22.18
KE,product-4242,951,46.62
ZA,product-4243,293,79.94
MA,product-4244,448,99.27
NG,product-4245,489,53.79
GH,product-4246,904,69.83
KE,product-4247,20,75.25
ZA,product-4248,823,98.27
MA,product-4249,443,73.14
NG,product-4250,552,15.18
GH,product-4251,707,76.33
KE,product-4252,766,87.58
ZA,product-4253,793,59.29
MA,product-4254,160,61.83
NG,product-4255,622,10.08
GH,product-4256,79,85.46
KE,product-4257,313,47.26
ZA,product-4258,169,40.21
MA,product-4259,887,25.80
NG,product-4260,745,83.41
GH,product-4261,361,97.88
KE,product-4262,207,68.41
ZA,product-4263,699,6.79
MA,product-4264,40,86.19
NG,product-4265,612,13.87
GH,product-4266,653,70.52
KE,product-4267,429,17.96
ZA,product-4268,693,1.49
MA,product-4269,456,86.15
NG,product-4270,787,13.64
GH,product-4271,60,25.61
KE,product-4272,941,79.06
ZA,product-4273,418,75.46
MA,product-4274,266,25.20
NG,product-4275,42,99.01
GH,product-4276,21,57.79
KE,product-4277,787,68.28
ZA,product-4278,324,98.05
MA,product-4279,33,84.24
NG,product-4280,458,13.20
GH,product-4281,531,12.56
